PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,score
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110463,0.19778017818104437,0.574499173053957,0.13892231456267196,0.41967513926205974,0.40395098810016455,0.482916080387407,0.2828320217916304,0.28750570213543214,9.0
0.23917522789667298,0.15195360649926265,0.6461973876515569,0.7584049372256773,0.5745646659504393,0.5664524953487446,0.21686641070657428,0.5296009403014881,0.47079594539172526,0.873065279487766,0.2740607280879893,0.27403263213380913,15.0
0.23911385184284156,0.1524133399370854,0.6366344172050025,0.8644406604490922,0.6486187533287521,0.5293551632848418,0.15701613083049656,0.40679605470969316,0.40577706498901,0.2778390234817739,0.283736697402649,0.2849030418444338,31.0
0.23928337538588865,0.15161867803685541,0.2006111925427475,0.34456332627784625,0.26930477492895794,0.6336352184858027,0.37090167232817167,0.6951184662077429,0.4518980438093751,0.24924450789676145,0.31919210957423694,0.5112994217761827,7.0
0.2391470176532884,0.15205000916386352,0.6689641207745396,0.5803468188110465,0.1977801781810441,0.5744991730539578,0.1389223145626734,0.4196751392620601,0.4039509881001642,0.4829160803874066,0.2828320217916299,0.2875057021354309,11.0
0.23911385184284153,0.15241333993708545,0.6366344172050022,0.8644406604490917,0.6486187533287524,0.5293551632848416,0.15701613083049631,0.4067960547096927,0.40577706498901,0.27783902348177425,0.2837366974026519,0.2849030418444314,29.0
0.23919341899666027,0.15199330989173004,0.1812891499520396,0.5371854068141391,0.19454043351830097,0.558694332458789,0.17023478393537314,0.4073872412852749,0.3987494881726066,0.48897650815555493,0.3061366692311249,0.6323067245040762,22.0
0.2391138518428416,0.15241333993708545,0.6366344172050022,0.864440660449092,0.6486187533287524,0.5293551632848409,0.15701613083049482,0.4067960547096927,0.40577706498901045,0.2778390234817747,0.28373669740265195,0.2849030418444273,28.0
0.2391602531862133,0.1523566406649518,0.14895944638250197,0.8212792484521836,0.6453790086660098,0.5135503226896729,0.18832860020319697,0.39450815673290696,0.40057556506145187,0.28389945124992255,0.30704134484214574,0.6297040642130772,27.0
0.2391934189966603,0.15199330989173004,0.18128914995204032,0.5371854068141403,0.19454043351830014,0.5586943324587901,0.17023478393537458,0.40738724128527515,0.3987494881726061,0.4889765081555547,0.30613666923112537,0.6323067245040798,5.0
0.23919341899666027,0.15199330989172993,0.18128914995203277,0.5371854068141415,0.19454043351829858,0.5586943324587906,0.17023478393537503,0.40738724128527576,0.3987494881726059,0.4889765081555543,0.30613666923112454,0.6323067245040672,17.0
0.23919341899666025,0.15199330989173004,0.18128914995203949,0.5371854068141381,0.1945404335183017,0.5586943324587891,0.17023478393537403,0.4073872412852744,0.3987494881726062,0.4889765081555548,0.30613666923112454,0.6323067245040778,15.0
0.23919341899666025,0.15199330989173004,0.18128914995203937,0.5371854068141374,0.1945404335183022,0.5586943324587886,0.17023478393537392,0.40738724128527415,0.39874948817260625,0.4889765081555548,0.30613666923111815,0.632306724504077,5.0
0.239214073625262,0.15184242029047906,0.681110574206959,0.455252289370424,0.25187438126711426,0.6182403646655107,0.26184742335919414,0.5948701489771734,0.43573886324001115,0.347073287155681,0.245623564388011,0.47867524756025753,18.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,21.0
0.23911385184284156,0.1524133399370854,0.6366344172050022,0.8644406604490922,0.6486187533287522,0.5293551632848412,0.1570161308304955,0.4067960547096931,0.40577706498901034,0.27783902348177425,0.28373669740265156,0.28490304184443055,22.0
0.23922162924004478,0.15189690722712917,0.15852241682905654,0.7152435252287678,0.5713249212876972,0.5506476547535766,0.2481788800792765,0.5173130423247035,0.4655944454641672,0.8791257072559131,0.2973653755274826,0.6188336545024531,6.0
0.23917522789667298,0.15195360649926265,0.6461973876515568,0.758404937225676,0.5745646659504398,0.5664524953487448,0.21686641070657475,0.5296009403014896,0.47079594539172576,0.8730652794877647,0.2740607280879888,0.27403263213380613,8.0
0.23922162924004478,0.15189690722712917,0.15852241682905654,0.7152435252287678,0.5713249212876972,0.5506476547535766,0.2481788800792765,0.5173130423247035,0.4655944454641672,0.8791257072559131,0.2973653755274826,0.6188336545024531,9.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,22.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,10.0
0.23917522789667298,0.15195360649926265,0.6461973876515568,0.758404937225676,0.5745646659504398,0.5664524953487448,0.21686641070657475,0.5296009403014896,0.47079594539172576,0.8730652794877647,0.2740607280879888,0.27403263213380613,17.0
0.23919341899666025,0.15199330989173004,0.18128914995203949,0.5371854068141381,0.1945404335183017,0.5586943324587892,0.1702347839353742,0.40738724128527437,0.3987494881726061,0.4889765081555549,0.3061366692311247,0.6323067245040777,19.0
0.2392102900065089,0.15187650314446366,0.6803012235960019,0.45428779304326655,0.2526772428989196,0.6198549542404166,0.2684374368782367,0.5939656658415762,0.4314963257735755,0.3368827052857927,0.24831637552544064,0.48635549631856473,30.0
0.23922303458851837,0.15219321174767408,0.159919813296511,0.7000145416753145,0.6964699913442318,0.5585686811195274,0.31399641122987226,0.5690860108106667,0.42927212598279285,0.14039916752064519,0.26983287074612994,0.8117158146422602,27.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,2.0
0.23919341899666025,0.15199330989173004,0.18128914995203949,0.5371854068141381,0.1945404335183017,0.5586943324587892,0.1702347839353742,0.40738724128527437,0.3987494881726061,0.4889765081555549,0.3061366692311247,0.6323067245040777,2.0
0.2391602531862133,0.1523566406649518,0.14895944638250197,0.8212792484521838,0.6453790086660096,0.5135503226896732,0.1883286002031973,0.3945081567329069,0.40057556506145175,0.28389945124992255,0.3070413448421454,0.6297040642130773,26.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,22.0
0.23922162924004478,0.15189690722712917,0.15852241682905654,0.7152435252287678,0.5713249212876972,0.5506476547535766,0.2481788800792765,0.5173130423247035,0.4655944454641672,0.8791257072559131,0.2973653755274826,0.6188336545024531,4.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,11.0
0.2391602531862133,0.1523566406649518,0.14895944638250197,0.8212792484521838,0.6453790086660096,0.5135503226896732,0.1883286002031973,0.3945081567329069,0.40057556506145175,0.28389945124992255,0.3070413448421454,0.6297040642130773,5.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,14.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,8.0
0.2391602531862133,0.1523566406649518,0.14895944638250197,0.8212792484521838,0.6453790086660096,0.5135503226896732,0.1883286002031973,0.3945081567329069,0.40057556506145175,0.28389945124992255,0.3070413448421454,0.6297040642130773,30.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,18.0
0.23931158562927318,0.15152227537225454,0.17784445941976484,0.5226214446924756,0.6460892626983535,0.6255885407805901,0.44884576847207425,0.8050442672471719,0.5187430011009361,0.6393937069971198,0.31042081587059445,0.4978263517745589,7.0
0.23919341899666025,0.15199330989173004,0.18128914995203949,0.5371854068141381,0.1945404335183017,0.5586943324587892,0.1702347839353742,0.40738724128527437,0.3987494881726061,0.4889765081555549,0.3061366692311247,0.6323067245040777,10.0
0.2392651842859014,0.15157897464438808,0.6655194302422651,0.5657828566893842,0.649329007361096,0.6413933813757583,0.4175332990993725,0.8173321652239579,0.5239445010284947,0.6333332792289715,0.28711616843110066,0.15302532940591201,12.0
0.23919341899666025,0.15199330989173004,0.18128914995203949,0.5371854068141381,0.1945404335183017,0.5586943324587892,0.1702347839353742,0.40738724128527437,0.3987494881726061,0.4889765081555549,0.3061366692311247,0.6323067245040777,16.0
0.23911385184284156,0.1524133399370854,0.6366344172050022,0.8644406604490922,0.6486187533287522,0.5293551632848412,0.1570161308304955,0.4067960547096931,0.40577706498901034,0.27783902348177425,0.28373669740265156,0.28490304184443055,17.0
0.2391602531862133,0.1523566406649518,0.14895944638250197,0.8212792484521838,0.6453790086660096,0.5135503226896732,0.1883286002031973,0.3945081567329069,0.40057556506145175,0.28389945124992255,0.3070413448421454,0.6297040642130773,17.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,24.0
0.23928441064234987,0.1517334783098514,0.1694827837430654,0.5939788184518986,0.6224159039659194,0.5956660131834308,0.3738466911059513,0.6918908964024633,0.49429100638550827,0.735625423526636,0.26015690143146714,0.8008454049316358,39.0
0.2391602531862133,0.1523566406649518,0.14895944638250197,0.8212792484521838,0.6453790086660096,0.5135503226896732,0.1883286002031973,0.3945081567329069,0.40057556506145175,0.28389945124992255,0.3070413448421454,0.6297040642130773,22.0
0.23928441064234987,0.1517334783098514,0.1694827837430654,0.5939788184518986,0.6224159039659194,0.5956660131834308,0.3738466911059513,0.6918908964024633,0.49429100638550827,0.735625423526636,0.26015690143146714,0.8008454049316358,3.0
0.23919341899666025,0.15199330989173004,0.18128914995203949,0.5371854068141381,0.1945404335183017,0.5586943324587892,0.1702347839353742,0.40738724128527437,0.3987494881726061,0.4889765081555549,0.3061366692311247,0.6323067245040777,16.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,19.0
0.2391602531862133,0.1523566406649518,0.14895944638250197,0.8212792484521838,0.6453790086660096,0.5135503226896732,0.1883286002031973,0.3945081567329069,0.40057556506145175,0.28389945124992255,0.3070413448421454,0.6297040642130773,16.0
0.23919341899666025,0.15199330989173004,0.18128914995203949,0.5371854068141381,0.1945404335183017,0.5586943324587892,0.1702347839353742,0.40738724128527437,0.3987494881726061,0.4889765081555549,0.3061366692311247,0.6323067245040777,5.0
0.2392096376567867,0.15187934658036817,0.6800621187702116,0.45958187802255923,0.24898187899604596,0.6196811558163466,0.2625379500096676,0.5902413232640734,0.4323179248081982,0.342857079017444,0.2496454312943973,0.4505633270274588,16.0
0.2391602531862133,0.1523566406649518,0.14895944638250197,0.8212792484521838,0.6453790086660096,0.5135503226896732,0.1883286002031973,0.3945081567329069,0.40057556506145175,0.28389945124992255,0.3070413448421454,0.6297040642130773,18.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,31.0
0.23919341899666025,0.15199330989173004,0.18128914995203949,0.5371854068141381,0.1945404335183017,0.5586943324587892,0.1702347839353742,0.40738724128527437,0.3987494881726061,0.4889765081555549,0.3061366692311247,0.6323067245040777,23.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,18.0
0.23911385184284156,0.1524133399370854,0.6366344172050022,0.8644406604490922,0.6486187533287522,0.5293551632848412,0.1570161308304955,0.4067960547096931,0.40577706498901034,0.27783902348177425,0.28373669740265156,0.28490304184443055,30.0
0.2392190555842793,0.15218839320305094,0.1599473919723277,0.6928261162273667,0.7017039562326989,0.5578077257193151,0.3117344211650532,0.5726324173090193,0.433427434617039,0.13648692598240986,0.2697031406889955,0.8423097178462983,50.0
0.23917522789667298,0.15195360649926265,0.6461973876515568,0.758404937225676,0.5745646659504398,0.5664524953487448,0.21686641070657475,0.5296009403014896,0.47079594539172576,0.8730652794877647,0.2740607280879888,0.27403263213380613,4.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,25.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,13.0
0.23919341899666025,0.15199330989173004,0.18128914995203949,0.5371854068141381,0.1945404335183017,0.5586943324587892,0.1702347839353742,0.40738724128527437,0.3987494881726061,0.4889765081555549,0.3061366692311247,0.6323067245040777,32.0
0.23911385184284156,0.1524133399370854,0.6366344172050022,0.8644406604490922,0.6486187533287522,0.5293551632848412,0.1570161308304955,0.4067960547096931,0.40577706498901034,0.27783902348177425,0.28373669740265156,0.28490304184443055,26.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,8.0
0.23911385184284156,0.1524133399370854,0.6366344172050022,0.8644406604490922,0.6486187533287522,0.5293551632848412,0.1570161308304955,0.4067960547096931,0.40577706498901034,0.27783902348177425,0.28373669740265156,0.28490304184443055,18.0
0.2391602531862133,0.1523566406649518,0.14895944638250197,0.8212792484521838,0.6453790086660096,0.5135503226896732,0.1883286002031973,0.3945081567329069,0.40057556506145175,0.28389945124992255,0.3070413448421454,0.6297040642130773,23.0
0.2392484522091628,0.15190294846174407,0.19612183878910194,0.40221406792136094,0.25174449025211226,0.6175121355240148,0.330414393141024,0.5848821414524217,0.41760012691680626,0.3285223451319301,0.2088248543922422,0.9672033039988119,22.0
0.23922162924004478,0.15189690722712917,0.15852241682905654,0.7152435252287678,0.5713249212876972,0.5506476547535766,0.2481788800792765,0.5173130423247035,0.4655944454641672,0.8791257072559131,0.2973653755274826,0.6188336545024531,12.0
0.23914701765328844,0.15205000916386352,0.6689641207745396,0.5803468188110464,0.1977801781810442,0.5744991730539574,0.1389223145626724,0.41967513926206046,0.4039509881001647,0.4829160803874065,0.2828320217916309,0.2875057021354309,3.0
0.443735475578367,0.30566206932091644,0.6812492942253533,0.624372048564195,0.6228440132645446,0.7817903134470647,0.4167046092002478,0.5908521088142948,0.8353285298864839,0.6821931948933737,0.2016255135982359,0.5996755739314096,1.0
0.44366546765540477,0.3061554649165914,0.16917866411923627,0.8222176986834795,0.6364542992463043,0.6700703377227675,0.22798718949122063,0.2782644250785648,0.7462575108120096,0.25348152967915616,0.331917945191275,0.6204504265159467,27.0
0.4437574358639177,0.30562388668146867,0.2124963132785994,0.40967072482061684,0.2419406716652855,0.7594717505215254,0.3332991941852532,0.46926777020704435,0.7772833034787512,0.31114606131727585,0.2936750654271045,0.835658740440168,19.0
0.4436986334658517,0.3057921341433696,0.20150836768877378,0.5381238570454339,0.1856157240985964,0.7152143474918834,0.2098933732233975,0.2911435096309322,0.7444314339231639,0.4585585865847885,0.33101326958025434,0.623053086806947,24.0
0.4437268437092362,0.30569573147876866,0.17874163456579079,0.7161819754600636,0.5624002118679919,0.7071676697866708,0.2878374693672998,0.4010693106703614,0.8112763912147252,0.8487077856851467,0.32224197587661224,0.6095800168053223,14.0
0.4437268437092362,0.30569573147876866,0.17874163456579079,0.7161819754600636,0.5624002118679919,0.7071676697866708,0.2878374693672998,0.4010693106703614,0.8112763912147252,0.8487077856851467,0.32224197587661224,0.6095800168053223,5.0
0.44377039875509283,0.3053777988960278,0.6857386479789991,0.5667213069206801,0.6404042979413904,0.7979133964088526,0.4571918883873958,0.7010884335696159,0.8696264467790527,0.602915357658205,0.31199276878023025,0.14377169170878107,5.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,7.0
0.44366546765540477,0.3061554649165914,0.16917866411923627,0.8222176986834795,0.6364542992463043,0.6700703377227675,0.22798718949122063,0.2782644250785648,0.7462575108120096,0.25348152967915616,0.331917945191275,0.6204504265159467,23.0
0.44366546765540477,0.3061554649165914,0.16917866411923627,0.8222176986834795,0.6364542992463043,0.6700703377227675,0.22798718949122063,0.2782644250785648,0.7462575108120096,0.25348152967915616,0.331917945191275,0.6204504265159467,26.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,2.0
0.44374218851170827,0.30547420156062866,0.7085053811019819,0.3886631885060505,0.263619810171995,0.8059600741140651,0.37924779224349353,0.5911626325301869,0.8027814894874914,0.2127661585578468,0.3207640624838724,0.15724476171040563,17.0
0.4436986334658517,0.3057921341433696,0.20150836768877378,0.5381238570454339,0.1856157240985964,0.7152143474918834,0.2098933732233975,0.2911435096309322,0.7444314339231639,0.4585585865847885,0.33101326958025434,0.623053086806947,35.0
0.4437268437092362,0.30569573147876866,0.17874163456579079,0.7161819754600636,0.5624002118679919,0.7071676697866708,0.2878374693672998,0.4010693106703614,0.8112763912147252,0.8487077856851467,0.32224197587661224,0.6095800168053223,1.0
0.44361906631203296,0.30621216418872504,0.6568536349417362,0.8653791106803881,0.6396940439090467,0.6858751783179355,0.19667472011851891,0.290552323055351,0.7514590107395681,0.24742110191100786,0.30861329775178115,0.27564940414729955,51.0
0.4437268437092362,0.30569573147876866,0.17874163456579079,0.7161819754600636,0.5624002118679919,0.7071676697866708,0.2878374693672998,0.4010693106703614,0.8112763912147252,0.8487077856851467,0.32224197587661224,0.6095800168053223,11.0
0.4436986334658517,0.3057921341433696,0.20150836768877378,0.5381238570454339,0.1856157240985964,0.7152143474918834,0.2098933732233975,0.2911435096309322,0.7444314339231639,0.4585585865847885,0.33101326958025434,0.623053086806947,14.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,28.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,1.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,19.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,22.0
0.4436804423658644,0.3057524307509023,0.6664166053882908,0.7593433874569722,0.5656399565307343,0.722972510381839,0.2565249999945981,0.41335720864714753,0.8164778911422836,0.8426473579169984,0.29893732843711834,0.2647789944366753,2.0
0.44366546765540477,0.3061554649165914,0.16917866411923627,0.8222176986834795,0.6364542992463043,0.6700703377227675,0.22798718949122063,0.2782644250785648,0.7462575108120096,0.25348152967915616,0.331917945191275,0.6204504265159467,32.0
0.4437268437092362,0.30569573147876866,0.17874163456579079,0.7161819754600636,0.5624002118679919,0.7071676697866708,0.2878374693672998,0.4010693106703614,0.8112763912147252,0.8487077856851467,0.32224197587661224,0.6095800168053223,9.0
0.4437268437092362,0.30569573147876866,0.17874163456579079,0.7161819754600636,0.5624002118679919,0.7071676697866708,0.2878374693672998,0.4010693106703614,0.8112763912147252,0.8487077856851467,0.32224197587661224,0.6095800168053223,10.0
0.4436986334658517,0.3057921341433696,0.20150836768877378,0.5381238570454339,0.1856157240985964,0.7152143474918834,0.2098933732233975,0.2911435096309322,0.7444314339231639,0.4585585865847885,0.33101326958025434,0.623053086806947,14.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,18.0
0.4437268437092362,0.30569573147876866,0.17874163456579079,0.7161819754600636,0.5624002118679919,0.7071676697866708,0.2878374693672998,0.4010693106703614,0.8112763912147252,0.8487077856851467,0.32224197587661224,0.6095800168053223,4.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,17.0
0.4436804423658644,0.3057524307509023,0.6664166053882908,0.7593433874569722,0.5656399565307343,0.722972510381839,0.2565249999945981,0.41335720864714753,0.8164778911422836,0.8426473579169984,0.29893732843711834,0.2647789944366753,22.0
0.4436986334658517,0.3057921341433696,0.20150836768877378,0.5381238570454339,0.1856157240985964,0.7152143474918834,0.2098933732233975,0.2911435096309322,0.7444314339231639,0.4585585865847885,0.33101326958025434,0.623053086806947,2.0
0.44361906631203296,0.30621216418872504,0.6568536349417362,0.8653791106803881,0.6396940439090467,0.6858751783179355,0.19667472011851891,0.290552323055351,0.7514590107395681,0.24742110191100786,0.30861329775178115,0.27564940414729955,31.0
0.4436804423658644,0.3057524307509023,0.6664166053882908,0.7593433874569722,0.5656399565307343,0.722972510381839,0.2565249999945981,0.41335720864714753,0.8164778911422836,0.8426473579169984,0.29893732843711834,0.2647789944366753,9.0
0.44377039875509283,0.3053777988960278,0.6857386479789991,0.5667213069206801,0.6404042979413904,0.7979133964088526,0.4571918883873958,0.7010884335696159,0.8696264467790527,0.602915357658205,0.31199276878023025,0.14377169170878107,14.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,5.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,17.0
0.4436986334658517,0.3057921341433696,0.20150836768877378,0.5381238570454339,0.1856157240985964,0.7152143474918834,0.2098933732233975,0.2911435096309322,0.7444314339231639,0.4585585865847885,0.33101326958025434,0.623053086806947,46.0
0.4437574358639177,0.30562388668146867,0.2124963132785994,0.40967072482061684,0.2419406716652855,0.7594717505215254,0.3332991941852532,0.46926777020704435,0.7772833034787512,0.31114606131727585,0.2936750654271045,0.835658740440168,17.0
0.4436986334658517,0.3057921341433696,0.20150836768877378,0.5381238570454339,0.1856157240985964,0.7152143474918834,0.2098933732233975,0.2911435096309322,0.7444314339231639,0.4585585865847885,0.33101326958025434,0.623053086806947,9.0
0.4436986334658517,0.3057921341433696,0.20150836768877378,0.5381238570454339,0.1856157240985964,0.7152143474918834,0.2098933732233975,0.2911435096309322,0.7444314339231639,0.4585585865847885,0.33101326958025434,0.623053086806947,17.0
0.44361906631203296,0.30621216418872504,0.6568536349417362,0.8653791106803881,0.6396940439090467,0.6858751783179355,0.19667472011851891,0.290552323055351,0.7514590107395681,0.24742110191100786,0.30861329775178115,0.27564940414729955,5.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,25.0
0.4436522321224799,0.3058488334155032,0.6891833385112737,0.5812852690423423,0.18885546876133874,0.7310191880870517,0.17858090385069575,0.3034314076077183,0.7496329338507226,0.4524981588166402,0.3077086221407605,0.2782520644383,9.0
0.4436986334658517,0.3057921341433696,0.20150836768877378,0.5381238570454339,0.1856157240985964,0.7152143474918834,0.2098933732233975,0.2911435096309322,0.7444314339231639,0.4585585865847885,0.33101326958025434,0.623053086806947,16.0
