MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0.41790120301237355,0.9803921568627452,0.4567533005497501,0.556060152700048,0.3951434878587196,0.3492951556770463,0.5621679064824652,0.21267893660531684,1.097
0.2332586088079862,0.9411764705882353,0.3992966610105879,0.5485976492528154,0.1781772311573636,0.29355792454926044,0.5621679064824652,0.21267893660531684,0.972
0.15265611578045923,0.9215686274509804,0.4311861812124505,0.7875623736108922,0.3096814884894355,0.43590742766209045,0.5621679064824652,0.21267893660531684,1.045
0.21873065884920878,1.0,0.2667600714398799,0.27239474948608566,0.282560706401766,0.316289254134583,0.5621679064824652,0.21165644171779074,1.039
0.49784027237622375,1.0,0.4233844884044554,0.5479908680259167,0.21570482497634813,0.3145219817772157,0.5621679064824652,0.2137014314928415,1.914
0.40087978194285107,1.0,0.22711426564457599,0.43617224710344993,0.4326710816777042,0.23998031164486855,0.5621679064824652,0.2137014314928415,1.76
0.33466525365405286,1.0,0.33914534444461214,0.5281867577039449,0.2967518133081047,0.3635084934672205,0.5621679064824652,0.2137014314928415,1.554
0.13581540755256194,0.9411764705882353,0.2703508367477886,0.5502510478340478,0.14411857458215072,0.37819221593884467,0.5632306057385762,0.2137014314928415,1.188
0.5417535552507953,1.0,0.42970885273404347,0.41665644247049255,0.14569536423841062,0.35272703091896973,0.5632306057385762,0.2137014314928415,1.888
0.44998097055506864,1.0,0.45205502701498124,0.5400362155034216,0.20655944497004097,0.3235682654771952,0.5621679064824652,0.2137014314928415,1.844
0.41150733851283344,1.0,0.35777562141354835,0.6346557469253857,0.2248502049826553,0.21065686564794,0.5621679064824652,0.2137014314928415,1.823
0.32400384654459025,0.9607843137254903,0.2591888813134792,0.523927202001273,0.19268369599495425,0.25417755328787495,0.5621679064824652,0.2137014314928415,1.425
0.11772929498107693,0.7647058823529412,0.2901659446455166,0.9626499889578677,0.13181961526332386,0.4373051491063041,0.5611052072263548,0.2137014314928415,1.875
0.2843302620843854,0.7647058823529412,0.10174770134206829,0.540785340956494,0.21917376222011983,0.2430020425245088,0.5611052072263548,0.21267893660531684,1.125
0.11051582918814351,0.3921568627450981,0.002008345038943704,0.4552780213844241,0.23021128981393882,0.1508933807533861,0.5611052072263548,0.21267893660531684,1.719
0.23670902468577337,0.8235294117647058,0.3973398870357047,0.6921752071311609,0.33301797540208133,0.42636959300347266,0.5611052072263548,0.21267893660531684,0.938
0.15575426867332903,0.7843137254901962,0.37930309754852254,0.8690758962530363,0.6162093976663513,0.46016764242194175,0.5611052072263548,0.21267893660531684,0.975
0.18568493904540828,1.0,0.31736033027694216,0.7460928029838289,0.3648691264585304,0.5147904642895733,0.5611052072263548,0.21267893660531684,1.042
0.2559144255192656,1.0,0.46443677151226065,0.38470682113083826,0.2194891201513718,0.5455128181421427,0.5611052072263548,0.21165644171779074,0.875
0.2189256972676934,1.0,0.35161819269575095,0.6485951954457336,0.1800693787448754,0.4297217668025914,0.5611052072263548,0.21165644171779074,0.831
0.23693304654752928,1.0,0.4269028555203511,0.6690097524146549,0.19457584358246607,0.365468298826938,0.5611052072263548,0.21165644171779074,0.875
0.17921178101798785,1.0,0.3931161188216275,0.6957979845203512,0.33711762850835697,0.7010205947627847,0.5611052072263548,0.21165644171779074,0.803
0.48936852397352976,1.0,0.615667574953519,0.7140347661160996,0.1731315042573321,0.5318644743286777,0.5621679064824652,0.21063394683026465,0.757
0.1682536279132656,1.0,0.5234268780829848,0.6846237231181824,0.1888994008199306,0.6111678186812293,0.5600425079702446,0.20961145194274006,0.784
0.08010498809402355,0.9215686274509804,0.3651494313607381,0.5433266942577067,0.24692526017029326,0.3571486966382251,0.5600425079702446,0.20961145194274006,0.844
0.1250176089552359,0.8823529411764706,0.3965019056695897,0.5096256104849125,0.5733207190160832,0.5381126952732471,0.5600425079702446,0.21063394683026465,1.292
0.2838149733336436,0.4901960784313726,0.6238401386473047,0.9024275494137816,0.12204351939451275,0.5686562306220032,0.5600425079702446,0.21063394683026465,0.825
0.058696020907887725,0.8823529411764706,0.20865291252078982,0.5596533346396677,0.18196152633238727,0.27635310693602366,0.5600425079702446,0.21063394683026465,0.952
0.38742446755032195,0.37254901960784315,0.6597291745153294,0.9400354123106207,0.08987701040681173,0.2998932481112594,0.5600425079702446,0.21063394683026465,1.375
0.11109642230545935,0.3137254901960785,0.12199083740841582,0.505176163505606,0.23872595395774202,0.16800122073258805,0.5600425079702446,0.21165644171779074,1.775
0.3827047389760715,0.6862745098039216,0.5737569052184177,0.6474409997995976,0.38820561337117626,0.37340112369195266,0.5600425079702446,0.21165644171779074,1.021
0.15582235335431305,0.3529411764705883,0.590223803496608,0.8393513841072249,0.2257962787764112,0.6862493134938527,0.5600425079702446,0.21165644171779074,1.083
0.07929051758009603,0.43137254901960786,0.5184792481884737,0.7757074608948087,0.3308104698833175,0.6150622229146654,0.5600425079702446,0.21063394683026465,1.125
0.32180061613930705,0.7254901960784315,0.36986930529798956,0.733673752892128,0.10690633869441818,0.31143187509736614,0.5589798087141334,0.21165644171779074,1.313
0.23586785075610261,0.3137254901960785,0.1809582388275725,0.36110225014109376,0.19047619047619047,0.2781870704526924,0.5600425079702446,0.21165644171779074,1.625
0.1682536279132656,1.0,0.26685647124715184,0.36110225014109376,0.05613371176285087,0.6224119000055017,0.5600425079702446,0.21267893660531684,1.125
0.23974157207862934,1.0,0.2914162612262718,0.67718644787733,0.06149479659413437,0.3350098737956084,0.5600425079702446,0.21165644171779074,1.125
0.08062002131703627,1.0,0.07110702260066942,0.5207757513201086,0.10753705455692208,0.31525890100547643,0.5600425079702446,0.21165644171779074,1.375
0.2899063163151814,0.6666666666666667,0.5558111858600165,0.6051791010557612,0.14569536423841062,0.4727670590164864,0.5600425079702446,0.21165644171779074,1.188
0.12423569508649046,0.7647058823529412,0.04398519050840127,0.874905431566549,0.18196152633238727,0.10744132307428023,0.5600425079702446,0.21267893660531684,1.188
0.06755532006846648,0.17647058823529416,0.09615578221872323,0.5110985694304709,0.17060864080731628,0.14391251375599567,0.5600425079702446,0.21267893660531684,1.625
0.12306011293644076,0.17647058823529416,0.10249479984842613,0.5726355209338053,0.0378429517502365,0.6038068415900437,0.5589798087141334,0.21267893660531684,1.375
0.3340787504146179,0.29411764705882354,0.11081607381979308,0.5889972103873852,0.2507095553453169,0.3086408948770869,0.5589798087141334,0.21267893660531684,1.625
0.4064862790384986,0.5098039215686275,0.22697823309321663,0.7708604071402207,0.2248502049826553,0.3583319508785448,0.5579171094580232,0.21267893660531684,1.875
0.4300592484548335,0.5882352941176471,0.289375793004894,0.7130003946886301,0.6442762535477767,0.1679508359661827,0.5611052072263548,0.2137014314928415,1.838
0.3210129592427584,0.5490196078431373,0.25618363544203976,0.8446068690958636,0.06212551245663828,0.31155804078664456,0.5600425079702446,0.2137014314928415,1.25
0.17951210588744082,0.411764705882353,0.14185553523618794,0.4051011704659778,0.6367076631977293,0.13342924605934325,0.5611052072263548,0.2137014314928415,1.7
0.4034225440039245,0.7058823529411765,0.260196621704762,0.6557378773166567,0.5780510879848628,0.2094494449031839,0.5611052072263548,0.2137014314928415,1.931
0.3884741359610145,0.5490196078431373,0.2629404797162266,0.7218933968051429,0.7250078839482812,0.19986641582413678,0.5600425079702446,0.21472392638036752,2.578
0.47173200243047264,0.5294117647058824,0.2868130344216591,0.5558202509108712,0.8066855881425417,0.16098016151610423,0.5600425079702446,0.21472392638036752,2.734
0.4620588637574601,0.7450980392156863,0.266174907697492,0.5299577557738724,0.12109744560075686,0.15921527664255214,0.5600425079702446,0.21472392638036752,2.375
0.3996021506684749,1.0,0.23041561424862078,0.7558723346221088,0.2806685588142541,0.08622107722425953,0.5600425079702446,0.21472392638036752,3.5
0.43075928446134926,0.6470588235294118,0.19408765686488966,0.5532439857689064,0.8464206874802901,0.09898701403119464,0.5600425079702446,0.2137014314928415,3.357
0.6163520038675248,1.0,0.6451577608271697,0.14696816044519284,0.2109744560075686,0.4724649693537912,0.5611052072263548,0.21574642126789362,3.134
0.4773572408455037,1.0,0.3745435120933983,0.5178966482286741,0.22201198360138757,0.11433584452935158,0.5600425079702446,0.21574642126789362,2.685
0.46669124387260574,1.0,0.3314822624227129,0.608726505524031,0.21475875118259224,0.1353252018518863,0.5600425079702446,0.21472392638036752,2.594
0.536211429139317,1.0,0.43751125095569965,0.48749190636682255,0.4538000630715862,0.24967710884198296,0.5611052072263548,0.21574642126789362,2.757
0.5367580930096914,0.5294117647058824,0.3307007894912182,0.5428309578420641,0.477767265846736,0.21530767323580452,0.5611052072263548,0.21472392638036752,2.25
0.6274325660680034,1.0,0.5587623271779251,0.7523969961133828,0.17187007253232414,0.29795408820358665,0.5611052072263548,0.21472392638036752,2.625
0.40740071473404993,0.607843137254902,0.26328326430089244,0.5655982105551833,0.5679596341847997,0.17730248076996863,0.5611052072263548,0.21472392638036752,2.185
0.4511571135903809,0.4901960784313726,0.18963705718162965,0.3136506618695981,0.5499842321034374,0.07943140105488938,0.5611052072263548,0.21472392638036752,2.55
0.4645238583807179,1.0,0.39553015387974333,0.5730430994902462,0.2945443077893409,0.18979660367688012,0.5621679064824652,0.21472392638036752,2.241
0.49708929970979493,0.6666666666666667,0.2780877341010243,0.400200816780505,0.21128981393882054,0.1275940653905972,0.5621679064824652,0.21472392638036752,2.431
0.4639459078582737,1.0,0.36711657733061076,0.323302490411812,0.16682434563229262,0.1974496292362275,0.5621679064824652,0.21472392638036752,2.316
0.3797094359121875,0.5294117647058824,0.15395778762894335,0.5084496278094668,0.8051087984862819,0.10994967486466595,0.5621679064824652,0.21472392638036752,2.185
0.4583099578076639,1.0,0.311999376173268,0.5414256940955368,0.5616524755597603,0.16400096091887484,0.5621679064824652,0.21472392638036752,2.341
0.6760153847631137,0.9607843137254903,0.7319002546416941,0.552786554505535,0.304320403658152,0.4244881712943276,0.5632306057385762,0.21676891615541827,3.276
0.6404124013393951,0.9019607843137256,0.701405932367869,0.18533336739993328,0.3446862188584043,0.3246489233367159,0.5632306057385762,0.21676891615541827,3.476
0.6816729953712414,0.7843137254901962,0.7487509035608626,0.5805117597399171,0.2488174077578051,0.27950267224167,0.5621679064824652,0.21574642126789362,3.661
0.6186980917702976,0.7058823529411765,0.7884266029623345,0.7706666680588976,0.0293282876064333,0.27161452043638956,0.5642933049946866,0.21574642126789362,3.35
0.7035396985866779,1.0,0.7637974777342081,0.4156914813134064,0.33301797540208133,0.43404389746105154,0.5642933049946866,0.21676891615541827,3.736
0.6331850145720186,1.0,0.6722173134391345,0.45524408416956214,0.36959949542730997,0.2821775374123975,0.5632306057385762,0.21574642126789362,3.895
0.749246522239138,1.0,0.7901022796400532,0.3461162418560516,0.282560706401766,0.38133505813555935,0.5642933049946866,0.21574642126789362,3.911
0.6513658045221569,0.5294117647058824,0.5435142378023595,0.6257401077436915,0.6389151687164932,0.28329162549374604,0.5642933049946866,0.21779141104294436,3.373
0.761725727680639,0.9607843137254903,0.6362881042657718,0.3266563313063724,0.3235572374645222,0.2915736853382681,0.5632306057385762,0.21779141104294436,2.952
0.6853453307014603,0.8431372549019609,0.5753718631557146,0.36110225014109376,0.4266792809839167,0.3278489828874337,0.5632306057385762,0.21881390593047045,2.923
0.7642364473088503,0.7647058823529412,0.870027706942859,0.445198045869083,0.5080416272469253,0.3860530285839436,0.5621679064824652,0.21881390593047045,4.115
0.6880548221571479,0.5686274509803922,0.6858153735821915,0.38515413807379295,0.2645853043204036,0.3829961438280338,0.5632306057385762,0.21983640081799505,3.115
0.74046335047123,0.6470588235294118,0.6359231333879268,0.3278369373954657,0.3579312519709871,0.3348724087845413,0.5632306057385762,0.21881390593047045,3.259
0.9125423793296873,0.33333333333333337,0.9793573849188164,0.5879008085167845,0.1665089877010407,0.46805389673366077,0.5632306057385762,0.22085889570552114,3.926
0.7611787034039701,0.6666666666666667,0.6891104758112083,0.46663013466748066,0.336486912645853,0.37090195715477203,0.5632306057385762,0.21983640081799505,3.193
0.7326333137963993,0.6470588235294118,0.7116434201236939,0.4400820353195737,0.511510564490697,0.2831563488219747,0.5621679064824652,0.21881390593047045,3.333
0.7929188323899916,0.5294117647058824,0.7686235565066875,0.27426227581566476,0.1444339325134027,0.3759374038906451,0.5621679064824652,0.22085889570552114,3.352
0.8011139337956072,0.4901960784313726,0.8543804018489044,0.5174965166987382,0.16934720908230838,0.4150517756330711,0.5621679064824652,0.21983640081799505,3.512
0.7304199536587237,0.5490196078431373,0.71874830683255,0.38154784508760126,0.20687480290129295,0.38198999774150244,0.5621679064824652,0.22085889570552114,3.689
0.7976276419690207,0.607843137254902,0.768349894488269,0.371558267328566,0.1986754966887417,0.36929563374223434,0.5611052072263548,0.22085889570552114,3.659
0.7386213326697634,0.7058823529411765,0.7692462577497858,0.43922533310431094,0.13087354146956792,0.36096576724892915,0.5611052072263548,0.21983640081799505,3.667
0.7028164811029447,0.7450980392156863,0.8558091657791675,0.5480976615218511,0.3973509933774834,0.40356752383511985,0.5611052072263548,0.21983640081799505,3.628
0.7404682757683869,1.0,0.7385958138331048,0.22753409915483852,0.25480920845159255,0.34213009006027895,0.5611052072263548,0.21881390593047045,3.314
0.7269197914053067,0.8627450980392157,0.7653290127004446,0.425654656721029,0.33491012298959316,0.3960621510770666,0.5600425079702446,0.21983640081799505,3.235
0.43670966129475236,0.9607843137254903,0.4816527055823244,0.6251356261848955,0.39577420372122357,0.3301926216686456,0.5589798087141334,0.21881390593047045,2.167
0.4574017305436364,0.7254901960784315,0.40334691951752166,0.6321428270910978,0.29832860296436453,0.23236489116625514,0.5589798087141334,0.21881390593047045,2.331
0.6373543285375881,1.0,0.6477166169525757,0.21378443655331225,0.15925575528224534,0.3284655573758747,0.5600425079702446,0.21881390593047045,2.964
0.7131657307047717,1.0,0.6785562611403473,0.6021677632847358,0.23967202775149793,0.3898548426916444,0.5600425079702446,0.21779141104294436,2.737
0.4763915312574425,1.0,0.4215773236594859,0.39099282101397703,0.35446231472721534,0.38112950454343886,0.5589798087141334,0.21779141104294436,2.277
0.451863242535525,1.0,0.4896442952247196,0.5045227670731135,0.336802270577105,0.3748294664164121,0.5589798087141334,0.21779141104294436,1.996
0.5882071857830076,1.0,0.5051562332712108,0.49993379485553385,0.37212235887732575,0.33563874285594686,0.5589798087141334,0.21779141104294436,2.398
0.5508553952604929,1.0,0.6091857962545085,0.35301421331666655,0.2368338063702302,0.3126700305382254,0.5600425079702446,0.21779141104294436,2.701
0.6445769014977087,1.0,0.5622141939948252,0.44027497145506433,0.32450331125827814,0.24181820037344942,0.5600425079702446,0.21779141104294436,3.021
0.4657713468225555,1.0,0.372400818842507,0.522862986629638,0.2466099022390413,0.1617234574653984,0.5589798087141334,0.21676891615541827,2.695
0.6050162878463062,1.0,0.7295805245464582,0.5676699511968873,0.19142226426994635,0.5053704556238535,0.5600425079702446,0.21676891615541827,3.147
0.7908612518906826,1.0,0.8810815422005525,0.5203088697377135,0.3204036581520025,0.45008603086028076,0.5600425079702446,0.21779141104294436,3.901
0.7306885283027429,1.0,0.8650379114141572,0.2433681361219085,0.2989593188268685,0.5175704709154074,0.5600425079702446,0.21574642126789362,3.524
0.685967129193323,1.0,0.5885757655474985,0.16774761980713065,0.19836013875748973,0.38771825482036026,0.5600425079702446,0.21574642126789362,2.873
0.7620960990421134,1.0,0.9264086162690631,0.4626622579932762,0.2753074739829707,0.3929844925312719,0.5600425079702446,0.21676891615541827,3.487
0.4199581857100544,1.0,0.3575044233519036,0.7425628688997936,0.2879217912330495,0.21689720406286694,0.5600425079702446,0.21574642126789362,2.438
0.34857257902565514,1.0,0.47264582210700046,0.25110494932888355,0.1119520655944497,0.2633206922525518,0.5589798087141334,0.21574642126789362,2.115
0.45024264753312376,1.0,0.34869437648458,0.48507461785977346,0.3759066540523494,0.3806908490880946,0.5589798087141334,0.21472392638036752,2.184
0.5161442455906892,1.0,0.4380026047576678,0.27616224951390433,0.32891832229580575,0.2532433498999218,0.5600425079702446,0.21574642126789362,2.699
0.47248342674835536,0.8823529411764706,0.3564642862078444,0.6850568174595169,0.43140964995269626,0.19832968304864396,0.5600425079702446,0.21472392638036752,2.188
0.4413779028335394,0.803921568627451,0.3148915929465735,0.49656690631376615,0.5392620624408704,0.15432586324891007,0.5589798087141334,0.21472392638036752,2.25
0.34121889291775565,0.8235294117647058,0.19292476199195063,0.6277162064033758,0.4269946389151687,0.21145479869041173,0.5589798087141334,0.21472392638036752,2.5
0.2563239991045285,0.7843137254901962,0.2376020474098176,0.7339744562841791,0.3333333333333333,0.41585501059008817,0.5589798087141334,0.21472392638036752,1.714
0.21532213670443695,0.5490196078431373,0.18026263195137254,0.6848329866841443,0.4194260485651214,0.16541326109885512,0.5589798087141334,0.21472392638036752,1.938
0.3655882970777189,0.5098039215686275,0.27527830895518574,0.7649384943817253,0.36770734783979814,0.46276889378765973,0.5579171094580232,0.21574642126789362,1.25
0.2846955526329012,0.8627450980392157,0.28746339700512646,0.7556577856631519,0.46357615894039733,0.6042201561216469,0.5579171094580232,0.21472392638036752,0.975
0.4077537208889964,0.9607843137254903,0.18281551273604085,0.24886010645516493,0.2324187953327026,0.7760054844426041,0.5579171094580232,0.21472392638036752,1.25
0.34667228006156425,1.0,0.2573314798217411,0.5732182572169807,0.3409019236833806,0.5405157482580469,0.5579171094580232,0.21472392638036752,1.388
0.3536191885131347,0.6862745098039216,0.16433199187374276,0.6801551944859022,0.5171870072532324,0.5517063755510306,0.5589798087141334,0.21472392638036752,1.167
0.26308443794549713,0.8235294117647058,0.24972424959825024,0.3739124948009006,0.5376852727846105,0.4407247364059908,0.5589798087141334,0.21472392638036752,1.518
0.35908467930573795,1.0,0.36295693174918187,0.36110225014109376,0.22894985808893092,0.6041070384603662,0.5589798087141334,0.21574642126789362,1.27
0.34314543953502985,1.0,0.39661477897387964,0.5671490672244844,0.35099337748344367,0.6087818621537346,0.5589798087141334,0.21574642126789362,1.286
0.3400497887241135,1.0,0.4198176424533364,0.8782537390343206,0.31567328918322296,0.543852299277971,0.5589798087141334,0.21574642126789362,1.406
0.4057287190391581,0.9019607843137256,0.2580207502838728,0.5298706719648818,0.38095238095238093,0.3025861951779887,0.5589798087141334,0.21574642126789362,1.827
0.37443187317782795,1.0,0.4048691120558873,0.7035062993619813,0.24187953327026174,0.5441210067710254,0.5589798087141334,0.21676891615541827,1.469
0.44387938849091335,1.0,0.3828225546130812,0.49139830471914825,0.4150110375275938,0.6302441293950625,0.5589798087141334,0.21574642126789362,1.228
0.39261956376138946,0.9411764705882353,0.3355453921182562,0.6535618387112238,0.467360454115421,0.30463989337122965,0.5589798087141334,0.21574642126789362,1.693
0.3104584932390484,1.0,0.338288728435689,0.33153308325609104,0.152317880794702,0.4313453535514866,0.5589798087141334,0.21676891615541827,1.266
0.30501989624349357,0.9803921568627452,0.31442682512136555,0.5154351977092454,0.2976978871018606,0.37121451067979727,0.5589798087141334,0.21676891615541827,1.279
0.35636138285855823,0.9607843137254903,0.3379082395578299,0.7918145725985428,0.3607694733522548,0.4743571286673359,0.5589798087141334,0.21676891615541827,1.235
0.3757018026241742,1.0,0.3789639385440489,0.5477048140189501,0.2645853043204036,0.5472040069362999,0.5589798087141334,0.21676891615541827,1.119
0.4415117269651902,1.0,0.3566243461470031,0.24763416071102268,0.52160201829076,0.8474802358211018,0.5579171094580232,0.21676891615541827,1.079
0.3022647682686087,0.5686274509803922,0.27438995124282106,0.371558267328566,0.3172500788394828,0.7933242837891242,0.5579171094580232,0.21676891615541827,1.375
0.34421966207750554,0.7450980392156863,0.2709511088192724,0.6580101315108124,0.46010722169662566,0.7694157056226807,0.5579171094580232,0.21574642126789362,1.055
0.487603747010803,1.0,0.30755555178397914,0.5575260015914688,0.20245979186376536,0.7954253629346517,0.5579171094580232,0.21574642126789362,1.161
0.35694356083224754,0.8235294117647058,0.39189188177339407,0.5074572022021577,0.4033427940712709,0.7199266909361571,0.5579171094580232,0.21574642126789362,1.122
0.2541646586964703,0.7450980392156863,0.26654062472413875,0.4952452999120818,0.11857458215074113,0.5719029920871611,0.5579171094580232,0.21472392638036752,1.125
0.5115351066487843,1.0,0.3015981973842153,0.4822446519166553,0.2652160201829076,0.7585532588374162,0.5579171094580232,0.21472392638036752,1.25
0.27045698136764096,0.37254901960784315,0.229616484161007,0.7801008442112729,0.52160201829076,0.38106846116646353,0.5589798087141334,0.2137014314928415,1.15
0.2625063466748575,1.0,0.1244096893682563,0.1618317776552059,0.16240933459476506,0.7707859123577852,0.5557917109458026,0.21779141104294436,0.95
0.40090454890973015,1.0,0.3663042245490554,0.8070372534338373,0.27152317880794696,0.6448855186044068,0.5557917109458026,0.21779141104294436,0.964
0.398420029159811,1.0,0.33712455589978135,0.7067221843871089,0.19142226426994635,0.6450732485290087,0.5557917109458026,0.21676891615541827,0.72
0.40740071473404993,1.0,0.2662398185117454,0.7975994755863722,0.12929675181330808,0.6300621551690355,0.5568544102019128,0.21676891615541827,0.713
0.23372912257848455,0.9607843137254903,0.30961493922109135,0.6666503079527886,0.47934405550299586,0.6014153361241629,0.5568544102019128,0.21779141104294436,1.288
0.30988208522774874,0.8235294117647058,0.1879164738173778,0.5745673316259762,0.47335225480920845,0.672980973388903,0.5568544102019128,0.21676891615541827,1.125
0.2329383510113311,1.0,0.28498606166810214,0.3934543974388025,0.31630400504572687,0.8256040618105287,0.5568544102019128,0.21676891615541827,1.194
0.25432566509213284,0.8431372549019609,0.16831109436325303,0.6320676382936751,0.8855250709555345,0.7641292919547913,0.5568544102019128,0.21676891615541827,1.181
0.32573074657174034,0.9215686274509804,0.452494114103905,0.7860189369521098,0.46546830652790916,0.9338145156024703,0.5579171094580232,0.21676891615541827,1.225
0.3622815727970109,0.9411764705882353,0.5178679237485682,0.33598871114287227,0.2693156732891832,0.8165381324534031,0.5579171094580232,0.21676891615541827,1.063
0.3421545796861485,0.7058823529411765,0.3802840234437833,0.6292601058496367,0.5055187637969094,0.5650839326092838,0.5579171094580232,0.21779141104294436,1.325
0.2576921917854095,0.5686274509803922,0.3612043397643424,0.4593141258662816,0.13245033112582782,0.5535596035336972,0.5579171094580232,0.21676891615541827,1.227
0.20237494875811834,0.7647058823529412,0.4695475442764104,0.5852815316877177,0.17628508356985176,0.5623100626170703,0.5579171094580232,0.21676891615541827,1.133
0.501248950253452,0.8431372549019609,0.5336585319588266,0.7857241834235222,0.3014821822768842,0.7010779853409346,0.5579171094580232,0.21779141104294436,1.095
0.5366280076114269,1.0,0.46087522671139947,0.38117475028930753,0.7152317880794702,0.6373576034395274,0.5579171094580232,0.21779141104294436,1.647
0.45826726600565354,1.0,0.2913613022556891,0.29059115987685646,0.1876379690949227,0.5657819046825383,0.5579171094580232,0.21881390593047045,1.25
